case,min,max,case_duration_minutes,loan_success,LoanGoal,LoanOutcome
Application_1469964020,2016-12-20 17:17:49.219,2016-12-29 16:43:57.315,12926.134933333333,1,"Other, see explanation",Success
Application_1470027899,2016-04-28 09:56:21.643,2016-05-11 07:37:50.046,18581.473383333334,1,Existing loan takeover,Success
Application_1470080917,2016-03-28 14:36:56.263,2016-05-23 09:16:58.788,80320.04208333333,1,Home improvement,Success
Application_1470167814,2016-07-25 12:48:07.538,2016-08-02 11:14:17.869,11426.172183333334,0,Car,Fail
Application_1470171951,2016-02-15 19:32:07.301,2016-02-23 15:54:47.662,11302.672683333334,1,Car,Success
Application_1470184564,2016-01-06 14:03:33.769,2016-01-26 14:13:40.188,28810.106983333335,0,"Other, see explanation",Fail
Application_1470253605,2016-08-23 11:54:19.190,2016-09-01 13:46:31.014,13072.197066666668,1,"Other, see explanation",Success
Application_1470270483,2016-11-15 12:25:53.654,2016-11-28 11:08:44.172,18642.841966666667,1,Existing loan takeover,Success
Application_1470400124,2016-08-17 16:48:39.836,2016-08-25 10:53:44.695,11165.080983333335,1,Home improvement,Success
Application_1470446509,2016-05-08 13:13:00.667,2016-06-27 23:17:52.211,72604.85906666666,0,"Other, see explanation",Fail
Application_147047351,2016-09-11 10:33:57.981,2016-10-24 08:01:33.062,61767.58468333333,1,Existing loan takeover,Success
Application_1470473934,2016-09-14 11:33:59.176,2016-10-15 08:00:16.191,44426.28358333334,0,Car,Fail
Application_1470544727,2016-04-16 11:38:58.696,2016-05-20 08:00:41.733,48741.71728333333,0,Car,Fail
Application_1470551793,2016-06-10 13:45:19.693,2016-07-16 08:01:09.427,51495.8289,0,Home improvement,Fail
Application_147056337,2016-10-26 10:14:39.775,2016-10-28 11:50:01.001,2975.3537666666666,0,Car,Fail
Application_1470618211,2016-09-13 09:34:19.329,2016-09-23 12:37:11.024,14582.861583333333,1,Not speficied,Success
Application_1470706778,2016-07-10 15:54:31.421,2016-08-11 08:00:22.743,45605.85536666667,0,Existing loan takeover,Fail
Application_1470819740,2016-11-25 19:32:30.110,2016-12-12 13:46:32.647,24134.042283333332,0,"Other, see explanation",Fail
Application_1470933886,2016-02-02 12:45:23.291,2016-02-19 09:42:51.012,24297.462016666665,0,Existing loan takeover,Fail
Application_1470950916,2016-10-15 20:01:10.053,2016-10-28 15:44:07.221,18462.952800000003,1,Existing loan takeover,Success
Application_147095816,2016-12-12 22:45:30.988,2016-12-27 14:43:24.844,21117.8976,1,Car,Success
Application_1470991878,2016-02-01 11:20:38.408,2016-02-15 14:32:37.977,20351.992816666665,1,Existing loan takeover,Success
Application_1471003921,2016-10-13 11:24:37.310,2016-10-21 10:58:35.145,11493.963916666666,1,Unknown,Success
Application_1471061836,2016-08-23 12:21:49.269,2016-09-05 11:38:44.234,18676.916083333334,1,Unknown,Success
Application_1471063350,2016-05-15 14:50:07.845,2016-05-25 09:52:13.163,14102.088633333333,1,Car,Success
Application_1471099537,2016-01-04 11:26:46.907,2016-01-12 10:44:57.625,11478.178633333333,1,Car,Success
Application_1471140796,2016-06-07 11:51:52.011,2016-07-20 09:56:49.902,61804.96485,0,Remaining debt home,Fail
Application_1471201542,2016-11-30 06:51:59.973,2017-01-01 08:00:32.577,46148.543399999995,0,Home improvement,Fail
Application_1471325128,2016-07-13 21:58:25.607,2016-07-20 08:21:44.689,9263.318033333335,0,Car,Fail
Application_1471430106,2016-10-25 20:40:51.451,2016-11-22 08:11:17.607,39570.435933333334,1,Home improvement,Success
Application_1471467276,2016-07-07 22:15:59.013,2016-08-08 08:00:43.756,45224.745716666665,0,Car,Fail
Application_1471510503,2016-12-06 20:11:55.596,2017-01-07 08:00:18.430,45348.38056666667,0,Home improvement,Fail
Application_147157588,2016-07-26 15:45:51.510,2016-07-27 12:02:17.327,1216.4302833333334,0,Unknown,Fail
Application_1471582833,2016-01-31 12:48:25.112,2016-02-08 15:14:30.370,11666.087633333334,1,Car,Success
Application_1471669337,2016-07-27 11:13:38.027,2016-07-27 17:10:54.956,357.28215,1,Unknown,Success
Application_1471798812,2016-04-19 10:23:13.137,2016-05-24 12:34:00.463,50530.788766666665,1,"Other, see explanation",Success
Application_1471829510,2016-12-02 20:45:55.115,2017-01-23 08:53:20.026,74167.41518333335,1,Home improvement,Success
Application_1471849782,2016-02-09 19:24:19.969,2016-03-11 08:00:40.091,43956.335366666666,0,Unknown,Fail
Application_1471879218,2016-03-06 12:21:58.352,2016-03-14 08:15:42.256,11273.731733333332,0,Car,Fail
Application_1471996317,2016-02-01 14:01:48.749,2016-02-15 11:55:51.972,20034.053716666665,1,Car,Success
Application_1472029641,2016-03-08 16:27:02.063,2016-04-10 08:00:28.413,47013.43916666667,0,Car,Fail
Application_1472029656,2016-12-18 12:18:31.189,2017-01-19 08:00:27.075,45821.93143333333,0,Home improvement,Fail
Application_1472079612,2016-06-16 11:34:56.401,2016-06-30 15:28:25.175,20393.479566666665,1,Car,Success
Application_1472080774,2016-09-03 11:49:17.591,2016-10-08 08:00:23.513,50171.098699999995,0,Car,Fail
Application_1472239801,2016-08-28 15:22:31.027,2016-09-09 15:20:37.389,17278.106033333333,1,Car,Success
Application_1472253903,2016-05-07 12:47:26.504,2016-05-19 14:28:10.649,17380.73575,1,Car,Success
Application_1472334971,2016-07-27 19:09:41.483,2016-08-29 08:00:16.238,46850.579249999995,0,"Other, see explanation",Fail
Application_1472411377,2016-03-29 10:25:43.776,2016-04-29 08:00:38.947,44494.91951666667,0,Car,Fail
Application_1472456050,2016-11-15 18:40:30.200,2016-12-12 09:31:55.091,38331.414849999994,0,Home improvement,Fail
Application_1472569957,2016-06-23 10:14:49.761,2016-07-06 12:00:42.942,18825.88635,1,Not speficied,Success
Application_1472653306,2016-10-21 15:38:46.063,2016-10-31 16:24:27.366,14445.688383333332,1,Home improvement,Success
Application_1472696186,2016-08-22 19:36:36.923,2016-09-06 09:56:55.887,21020.316066666666,1,Car,Success
Application_1472763409,2016-02-17 14:34:10.788,2016-03-22 10:11:43.347,48697.542649999996,1,"Other, see explanation",Success
Application_1472831382,2016-08-08 20:47:16.972,2016-09-16 13:36:03.956,55728.78306666667,1,Home improvement,Success
Application_1472911131,2016-08-11 18:44:54.231,2016-09-13 11:49:42.653,47104.80703333333,0,Car,Fail
Application_1472959549,2016-06-13 16:58:14.283,2016-07-14 08:00:15.014,44102.01218333333,0,Unknown,Fail
Application_1472969785,2016-10-25 13:20:37.783,2016-11-10 12:04:34.054,22963.93785,0,Car,Fail
Application_1473092996,2016-10-17 13:11:19.120,2016-10-24 14:09:26.224,10138.118400000001,1,Car,Success
Application_1473120087,2016-10-04 15:30:48.384,2016-10-12 09:41:54.246,11171.0977,1,Car,Success
Application_1473131485,2016-08-03 11:50:16.528,2016-08-16 16:02:36.517,18972.333150000002,1,Home improvement,Success
Application_1473159696,2016-12-02 20:21:29.337,2017-01-04 11:41:47.490,47000.30255,1,Home improvement,Success
Application_147324724,2016-12-01 12:30:44.907,2017-01-03 08:00:15.183,47249.5046,0,Home improvement,Fail
Application_1473369507,2016-01-19 13:05:30.261,2016-01-28 14:01:38.557,13016.138266666667,0,Car,Fail
Application_1473420206,2016-01-25 10:14:29.889,2016-02-08 14:17:43.297,20403.223466666666,1,Home improvement,Success
Application_1473444748,2016-08-26 09:16:51.344,2016-09-26 10:58:11.207,44741.33105,0,Existing loan takeover,Fail
Application_1473452601,2016-02-17 11:52:32.898,2016-03-02 12:02:37.941,20170.08405,1,Home improvement,Success
Application_1473464035,2016-10-20 07:30:43.379,2016-11-22 08:19:06.740,47568.38935,1,Home improvement,Success
Application_147352520,2016-03-23 11:02:50.128,2016-04-23 08:00:41.524,44457.85660000001,0,Existing loan takeover,Fail
Application_1473563456,2016-10-11 14:10:26.705,2016-10-21 16:29:39.853,14539.219133333334,0,Car,Fail
Application_1473581433,2016-03-23 23:31:43.191,2016-04-22 10:41:41.771,42429.97633333333,1,Home improvement,Success
Application_1473585870,2016-11-28 21:15:46.588,2016-12-30 08:00:16.503,45284.498583333334,0,Car,Fail
Application_1473625375,2016-10-25 20:53:55.103,2016-11-22 07:47:11.757,39533.27756666667,1,Home improvement,Success
Application_1473658754,2016-05-29 18:20:13.569,2016-06-03 11:13:09.547,6772.932966666666,1,Existing loan takeover,Success
Application_1473697105,2016-08-04 23:02:12.359,2016-08-22 09:13:31.901,25091.325699999998,1,Car,Success
Application_1473697951,2016-06-08 10:09:55.551,2016-06-22 13:15:26.749,20345.519966666667,1,Car,Success
Application_1473734565,2016-04-29 14:43:11.772,2016-05-11 08:45:03.023,16921.854183333333,0,Existing loan takeover,Fail
Application_1473749161,2016-12-29 17:57:10.542,2017-01-09 09:49:41.687,15352.519083333334,1,Home improvement,Success
Application_1473777322,2016-07-04 13:38:36.950,2016-07-21 15:14:39.989,24576.05065,0,Unknown,Fail
Application_1473785444,2016-06-13 11:52:02.468,2016-06-24 16:51:21.062,16139.3099,1,Existing loan takeover,Success
Application_1473862277,2016-03-10 20:23:52.282,2016-03-24 11:02:49.280,19598.949966666663,1,Home improvement,Success
Application_1473894342,2016-10-26 15:45:44.940,2016-12-22 08:16:37.468,81630.87546666666,1,Existing loan takeover,Success
Application_1473968018,2016-09-14 10:05:56.388,2016-09-26 17:07:01.715,17701.088783333333,0,Home improvement,Fail
Application_1474017032,2016-01-02 13:38:45.653,2016-01-15 09:31:04.469,18472.3136,1,Home improvement,Success
Application_1474055956,2016-10-25 12:54:17.495,2016-11-14 13:30:42.546,28836.417516666665,1,Unknown,Success
Application_1474144091,2016-05-15 12:50:24.914,2016-05-31 12:26:13.810,23015.81493333333,1,Home improvement,Success
Application_1474257175,2016-05-10 15:48:24.532,2016-05-26 10:49:30.439,22741.098449999998,1,Home improvement,Success
Application_1474270845,2016-09-19 14:46:47.484,2016-09-29 10:54:46.012,14167.975466666667,1,Extra spending limit,Success
Application_1474309108,2016-11-07 15:34:50.226,2016-12-05 08:47:14.665,39912.407316666664,1,Home improvement,Success
Application_1474342117,2016-08-26 14:50:20.524,2016-09-26 08:00:25.625,44230.085016666664,0,Car,Fail
Application_1474356920,2016-12-15 15:13:09.735,2016-12-22 10:02:09.874,9769.002316666667,1,Unknown,Success
Application_1474731293,2016-03-10 10:23:31.208,2016-03-22 10:23:21.325,17279.835283333334,1,Car,Success
Application_1474745448,2016-11-06 12:34:06.533,2016-12-08 08:00:38.190,45806.527616666666,0,Car,Fail
Application_1474761909,2016-05-02 09:34:59.621,2016-06-02 08:00:31.805,44545.5364,0,Existing loan takeover,Fail
Application_1474877940,2016-03-14 09:46:02.126,2016-05-08 08:00:38.392,79094.60443333333,0,Car,Fail
Application_1475010462,2016-07-01 09:58:52.447,2016-08-04 08:00:51.760,48841.98855,0,Not speficied,Fail
Application_1475013193,2016-01-20 12:24:53.591,2016-01-26 09:24:58.191,8460.076666666666,0,Car,Fail
Application_1475071478,2016-11-28 10:40:13.337,2016-12-13 08:44:28.808,21484.257849999998,1,Home improvement,Success
Application_1475120720,2016-02-09 12:16:00.735,2016-03-12 08:08:03.803,45832.051133333334,0,Car,Fail
Application_1475128981,2016-10-10 13:02:16.845,2016-10-21 11:08:14.758,15725.965216666666,1,Home improvement,Success
Application_1475131206,2016-05-17 12:01:11.640,2016-06-20 16:16:23.169,49215.19215,1,Remaining debt home,Success
Application_1475244747,2016-02-26 12:27:53.125,2016-03-22 09:20:00.374,35812.12081666666,1,Home improvement,Success
Application_1475271790,2016-03-16 14:30:07.824,2016-04-29 10:05:22.030,63095.23676666666,1,Remaining debt home,Success
Application_1475471270,2016-09-22 16:13:37.044,2016-10-24 08:00:15.907,45586.64771666667,0,Car,Fail
Application_1475545655,2016-11-19 14:28:17.946,2016-11-25 13:46:39.516,8598.3595,0,Car,Fail
Application_1475582405,2016-01-20 13:20:03.078,2016-02-18 12:09:56.581,41689.891716666665,1,Existing loan takeover,Success
Application_1475706322,2016-09-20 15:51:11.161,2016-10-23 08:00:12.037,47049.0146,0,Home improvement,Fail
Application_1475712723,2016-06-20 21:10:13.548,2016-06-30 09:52:33.267,13722.328650000001,1,Car,Success
Application_1475732478,2016-08-22 13:02:28.824,2016-09-14 10:46:32.940,32984.0686,1,Home improvement,Success
Application_1475803733,2016-04-07 16:31:00.250,2016-04-18 10:35:29.393,15484.485716666668,0,Motorcycle,Fail
Application_1475961626,2016-06-18 13:53:54.090,2016-07-20 16:11:27.550,46217.55766666667,1,Existing loan takeover,Success
Application_1475968760,2016-10-22 16:04:46.615,2016-11-11 15:26:02.070,28761.257583333336,0,Home improvement,Fail
Application_1475969114,2016-02-15 13:52:14.488,2016-03-20 08:00:35.907,48608.35698333334,0,Home improvement,Fail
Application_1476049515,2016-06-21 14:40:35.226,2016-07-05 12:59:36.643,20059.023616666665,0,Car,Fail
Application_1476227188,2016-02-08 15:52:15.612,2016-02-18 15:53:02.179,14400.776116666668,1,Car,Success
Application_1476271894,2016-02-15 14:45:46.974,2016-03-17 08:00:57.128,44235.169233333334,0,Unknown,Fail
Application_1476282671,2016-09-05 20:38:12.913,2016-09-26 09:29:55.455,29571.709033333333,1,Home improvement,Success
Application_1476439335,2016-05-31 13:24:55.896,2016-06-14 09:47:14.962,19942.317766666667,0,Home improvement,Fail
Application_1476467732,2016-07-18 10:06:40.450,2016-08-01 14:03:09.306,20396.480933333332,1,"Other, see explanation",Success
Application_1476487383,2016-10-21 09:28:54.645,2016-10-31 13:50:45.004,14661.839316666668,1,Not speficied,Success
Application_1476535821,2016-01-25 17:20:03.267,2016-01-28 18:29:35.428,4389.536016666667,0,Car,Fail
Application_1476622990,2016-01-30 12:35:49.558,2016-02-15 13:53:46.453,23117.94825,1,Extra spending limit,Success
Application_1476773866,2016-03-16 15:04:10.248,2016-03-31 14:31:33.101,21567.38088333333,1,Home improvement,Success
Application_1476810710,2016-02-24 17:53:32.687,2016-03-29 09:17:07.621,48443.582233333334,0,Car,Fail
Application_1476866922,2016-03-09 15:24:22.003,2016-03-23 13:11:37.802,20027.263316666667,0,Car,Fail
Application_1476900236,2016-12-15 11:18:50.703,2017-01-15 08:00:18.606,44441.46505,0,Home improvement,Fail
Application_1476910902,2016-09-27 17:42:34.005,2016-10-11 07:37:46.110,19555.20175,1,Home improvement,Success
Application_1476922534,2016-01-07 13:34:36.353,2016-03-22 15:05:25.678,108090.82208333333,1,Car,Success
Application_147693290,2016-06-29 20:12:45.765,2016-07-19 15:23:07.565,28510.363333333335,0,Car,Fail
Application_1477021386,2016-04-25 16:10:53.034,2016-05-09 14:26:06.067,20055.217216666668,0,Car,Fail
Application_1477137664,2016-07-12 00:03:52.152,2016-07-19 15:17:06.858,10993.2451,0,"Other, see explanation",Fail
Application_1477176328,2016-08-16 14:39:12.086,2016-09-07 17:55:16.786,31876.07833333333,0,Home improvement,Fail
Application_1477277765,2016-11-22 07:53:07.687,2017-01-01 08:00:40.400,57607.545216666666,0,Not speficied,Fail
Application_1477327683,2016-12-12 19:11:33.465,2016-12-27 12:37:17.469,21205.7334,1,Existing loan takeover,Success
Application_1477407703,2016-01-19 21:26:04.677,2016-03-14 10:12:32.413,78526.46226666665,0,Existing loan takeover,Fail
Application_1477671193,2016-08-23 15:00:10.907,2016-08-31 12:28:57.413,11368.7751,1,Existing loan takeover,Success
Application_1477874342,2016-04-25 16:45:43.083,2016-05-25 22:40:43.855,43555.012866666664,0,Not speficied,Fail
Application_1477876849,2016-06-02 10:27:14.421,2016-07-12 16:40:34.991,57973.34283333333,1,Remaining debt home,Success
Application_1477907136,2016-06-08 16:54:25.187,2016-06-16 17:16:43.656,11542.307816666667,1,Tax payments,Success
Application_1477970050,2016-07-11 13:48:58.182,2016-07-22 08:05:30.251,15496.534483333333,1,Existing loan takeover,Success
Application_147809631,2016-12-10 12:29:06.421,2017-01-15 08:00:15.610,51571.15315,0,Car,Fail
Application_1478101745,2016-01-19 17:34:40.306,2016-02-21 08:00:53.956,46946.2275,0,Car,Fail
Application_1478134225,2016-04-08 17:54:30.795,2016-04-26 16:19:31.084,25825.004816666667,1,Home improvement,Success
Application_1478160778,2016-01-29 12:38:46.354,2016-03-22 09:00:40.583,76101.90381666667,1,Car,Success
Application_1478185792,2016-11-25 12:05:37.328,2016-12-22 08:28:28.376,38662.8508,1,Home improvement,Success
Application_1478226284,2016-01-11 20:20:15.378,2016-02-22 10:58:36.218,59918.34733333333,1,Existing loan takeover,Success
Application_1478562643,2016-02-16 16:13:52.659,2016-03-18 08:00:16.984,44146.40541666667,0,"Other, see explanation",Fail
Application_147869159,2016-11-16 18:04:01.805,2016-12-22 07:33:07.068,51209.08771666666,1,Home improvement,Success
Application_1478822979,2016-04-21 14:50:56.417,2016-05-23 08:00:26.841,45669.507066666665,0,Home improvement,Fail
Application_1478847316,2016-08-24 07:48:39.264,2016-09-30 12:55:03.399,53586.40225,1,Existing loan takeover,Success
Application_1478865654,2016-02-20 12:39:07.108,2016-03-03 13:41:18.399,17342.188183333332,1,Existing loan takeover,Success
Application_1478887879,2016-08-11 11:40:35.973,2016-09-12 08:00:38.841,45860.04779999999,0,Car,Fail
Application_1479013620,2016-11-21 09:34:25.542,2016-11-29 11:54:37.270,11660.195466666666,1,Car,Success
Application_1479030831,2016-11-22 18:01:00.495,2016-12-22 11:56:12.143,42835.19413333333,1,Car,Success
Application_1479317863,2016-10-22 13:45:48.178,2016-10-24 09:04:47.831,2598.9942166666665,0,Car,Fail
Application_1479347363,2016-05-11 10:12:13.497,2016-05-19 11:31:31.349,11599.297533333332,0,Car,Fail
Application_1479466223,2016-06-01 14:49:57.796,2016-06-13 12:55:54.797,17165.950016666666,1,Existing loan takeover,Success
Application_1479549226,2016-03-11 09:50:26.122,2016-03-23 12:11:59.306,17421.553066666667,1,Home improvement,Success
Application_1479551106,2016-07-11 16:34:57.728,2016-08-13 08:00:48.092,47005.839400000004,0,Car,Fail
Application_1479572731,2016-08-10 00:34:16.435,2016-10-21 09:33:53.129,104219.61156666667,0,Home improvement,Fail
Application_1479752026,2016-09-22 21:35:39.036,2016-11-14 09:30:45.081,75595.10075,0,Tax payments,Fail
Application_1479772524,2016-07-08 10:07:29.338,2016-09-20 08:18:08.431,106450.65155000001,0,Home improvement,Fail
Application_1479868829,2016-07-20 15:17:05.419,2016-09-02 10:09:24.184,63052.312750000005,1,Home improvement,Success
Application_1479890882,2016-01-25 09:48:13.183,2016-02-02 16:45:28.398,11937.253583333333,1,Home improvement,Success
